sk_tempo,nm_grupo,dt_evento,nr_ano,nr_mes,nm_mes,nr_dia,nr_dia_semana,nm_dia_semana_extenso,nr_semestre,ds_semestre,ds_semestre_ano,nr_trimestre,ds_trimestre,nm_estacao_ano,ds_dia_util_feriado,ds_fim_semana,ds_data_extenso,dt_carga
20230407,INSIGHTHUNTERS,2023-04-07 00:00:00,2023,4,Abril,7,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 7 de Abril de 2023",2025-05-24 23:26:21
20230408,INSIGHTHUNTERS,2023-04-08 00:00:00,2023,4,Abril,8,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 8 de Abril de 2023",2025-05-24 23:26:21
20230409,INSIGHTHUNTERS,2023-04-09 00:00:00,2023,4,Abril,9,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 9 de Abril de 2023",2025-05-24 23:26:21
20230410,INSIGHTHUNTERS,2023-04-10 00:00:00,2023,4,Abril,10,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 10 de Abril de 2023",2025-05-24 23:26:21
20230411,INSIGHTHUNTERS,2023-04-11 00:00:00,2023,4,Abril,11,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 11 de Abril de 2023",2025-05-24 23:26:21
20230412,INSIGHTHUNTERS,2023-04-12 00:00:00,2023,4,Abril,12,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 12 de Abril de 2023",2025-05-24 23:26:21
20230413,INSIGHTHUNTERS,2023-04-13 00:00:00,2023,4,Abril,13,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 13 de Abril de 2023",2025-05-24 23:26:21
20230414,INSIGHTHUNTERS,2023-04-14 00:00:00,2023,4,Abril,14,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 14 de Abril de 2023",2025-05-24 23:26:21
20230415,INSIGHTHUNTERS,2023-04-15 00:00:00,2023,4,Abril,15,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 15 de Abril de 2023",2025-05-24 23:26:21
20230416,INSIGHTHUNTERS,2023-04-16 00:00:00,2023,4,Abril,16,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 16 de Abril de 2023",2025-05-24 23:26:21
20230417,INSIGHTHUNTERS,2023-04-17 00:00:00,2023,4,Abril,17,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 17 de Abril de 2023",2025-05-24 23:26:21
20230418,INSIGHTHUNTERS,2023-04-18 00:00:00,2023,4,Abril,18,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 18 de Abril de 2023",2025-05-24 23:26:21
20230419,INSIGHTHUNTERS,2023-04-19 00:00:00,2023,4,Abril,19,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 19 de Abril de 2023",2025-05-24 23:26:21
20230420,INSIGHTHUNTERS,2023-04-20 00:00:00,2023,4,Abril,20,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 20 de Abril de 2023",2025-05-24 23:26:21
20230421,INSIGHTHUNTERS,2023-04-21 00:00:00,2023,4,Abril,21,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 21 de Abril de 2023",2025-05-24 23:26:21
20230422,INSIGHTHUNTERS,2023-04-22 00:00:00,2023,4,Abril,22,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 22 de Abril de 2023",2025-05-24 23:26:21
20230423,INSIGHTHUNTERS,2023-04-23 00:00:00,2023,4,Abril,23,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 23 de Abril de 2023",2025-05-24 23:26:21
20230424,INSIGHTHUNTERS,2023-04-24 00:00:00,2023,4,Abril,24,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 24 de Abril de 2023",2025-05-24 23:26:21
20230425,INSIGHTHUNTERS,2023-04-25 00:00:00,2023,4,Abril,25,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 25 de Abril de 2023",2025-05-24 23:26:21
20230426,INSIGHTHUNTERS,2023-04-26 00:00:00,2023,4,Abril,26,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 26 de Abril de 2023",2025-05-24 23:26:21
20230427,INSIGHTHUNTERS,2023-04-27 00:00:00,2023,4,Abril,27,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 27 de Abril de 2023",2025-05-24 23:26:21
20230428,INSIGHTHUNTERS,2023-04-28 00:00:00,2023,4,Abril,28,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 28 de Abril de 2023",2025-05-24 23:26:21
20230429,INSIGHTHUNTERS,2023-04-29 00:00:00,2023,4,Abril,29,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 29 de Abril de 2023",2025-05-24 23:26:21
20230430,INSIGHTHUNTERS,2023-04-30 00:00:00,2023,4,Abril,30,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 30 de Abril de 2023",2025-05-24 23:26:21
20230501,INSIGHTHUNTERS,2023-05-01 00:00:00,2023,5,Maio,1,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 1 de Maio de 2023",2025-05-24 23:26:21
20230502,INSIGHTHUNTERS,2023-05-02 00:00:00,2023,5,Maio,2,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 2 de Maio de 2023",2025-05-24 23:26:21
20230503,INSIGHTHUNTERS,2023-05-03 00:00:00,2023,5,Maio,3,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 3 de Maio de 2023",2025-05-24 23:26:21
20230504,INSIGHTHUNTERS,2023-05-04 00:00:00,2023,5,Maio,4,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 4 de Maio de 2023",2025-05-24 23:26:21
20230505,INSIGHTHUNTERS,2023-05-05 00:00:00,2023,5,Maio,5,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 5 de Maio de 2023",2025-05-24 23:26:21
20230506,INSIGHTHUNTERS,2023-05-06 00:00:00,2023,5,Maio,6,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 6 de Maio de 2023",2025-05-24 23:26:21
20230507,INSIGHTHUNTERS,2023-05-07 00:00:00,2023,5,Maio,7,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 7 de Maio de 2023",2025-05-24 23:26:21
20230508,INSIGHTHUNTERS,2023-05-08 00:00:00,2023,5,Maio,8,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 8 de Maio de 2023",2025-05-24 23:26:21
20230509,INSIGHTHUNTERS,2023-05-09 00:00:00,2023,5,Maio,9,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 9 de Maio de 2023",2025-05-24 23:26:21
20230510,INSIGHTHUNTERS,2023-05-10 00:00:00,2023,5,Maio,10,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 10 de Maio de 2023",2025-05-24 23:26:21
20230511,INSIGHTHUNTERS,2023-05-11 00:00:00,2023,5,Maio,11,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 11 de Maio de 2023",2025-05-24 23:26:21
20230512,INSIGHTHUNTERS,2023-05-12 00:00:00,2023,5,Maio,12,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 12 de Maio de 2023",2025-05-24 23:26:21
20230513,INSIGHTHUNTERS,2023-05-13 00:00:00,2023,5,Maio,13,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 13 de Maio de 2023",2025-05-24 23:26:21
20230514,INSIGHTHUNTERS,2023-05-14 00:00:00,2023,5,Maio,14,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 14 de Maio de 2023",2025-05-24 23:26:21
20230515,INSIGHTHUNTERS,2023-05-15 00:00:00,2023,5,Maio,15,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 15 de Maio de 2023",2025-05-24 23:26:21
20230516,INSIGHTHUNTERS,2023-05-16 00:00:00,2023,5,Maio,16,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 16 de Maio de 2023",2025-05-24 23:26:21
20230517,INSIGHTHUNTERS,2023-05-17 00:00:00,2023,5,Maio,17,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 17 de Maio de 2023",2025-05-24 23:26:21
20230518,INSIGHTHUNTERS,2023-05-18 00:00:00,2023,5,Maio,18,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 18 de Maio de 2023",2025-05-24 23:26:21
20230519,INSIGHTHUNTERS,2023-05-19 00:00:00,2023,5,Maio,19,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 19 de Maio de 2023",2025-05-24 23:26:21
20230520,INSIGHTHUNTERS,2023-05-20 00:00:00,2023,5,Maio,20,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 20 de Maio de 2023",2025-05-24 23:26:21
20230521,INSIGHTHUNTERS,2023-05-21 00:00:00,2023,5,Maio,21,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 21 de Maio de 2023",2025-05-24 23:26:21
20230522,INSIGHTHUNTERS,2023-05-22 00:00:00,2023,5,Maio,22,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 22 de Maio de 2023",2025-05-24 23:26:21
20230523,INSIGHTHUNTERS,2023-05-23 00:00:00,2023,5,Maio,23,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 23 de Maio de 2023",2025-05-24 23:26:21
20230524,INSIGHTHUNTERS,2023-05-24 00:00:00,2023,5,Maio,24,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 24 de Maio de 2023",2025-05-24 23:26:21
20230525,INSIGHTHUNTERS,2023-05-25 00:00:00,2023,5,Maio,25,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quinta-Feira , 25 de Maio de 2023",2025-05-24 23:26:21
20230526,INSIGHTHUNTERS,2023-05-26 00:00:00,2023,5,Maio,26,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 26 de Maio de 2023",2025-05-24 23:26:21
20230527,INSIGHTHUNTERS,2023-05-27 00:00:00,2023,5,Maio,27,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 27 de Maio de 2023",2025-05-24 23:26:21
20230528,INSIGHTHUNTERS,2023-05-28 00:00:00,2023,5,Maio,28,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,FIM DE SEMANA,SIM,"Domingo , 28 de Maio de 2023",2025-05-24 23:26:21
20230529,INSIGHTHUNTERS,2023-05-29 00:00:00,2023,5,Maio,29,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Segunda-Feira , 29 de Maio de 2023",2025-05-24 23:26:21
20230530,INSIGHTHUNTERS,2023-05-30 00:00:00,2023,5,Maio,30,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Terça-Feira , 30 de Maio de 2023",2025-05-24 23:26:21
20230531,INSIGHTHUNTERS,2023-05-31 00:00:00,2023,5,Maio,31,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Outono,DIA ÚTIL,NÃO,"Quarta-Feira , 31 de Maio de 2023",2025-05-24 23:26:21
20230601,INSIGHTHUNTERS,2023-06-01 00:00:00,2023,6,Junho,1,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 1 de Junho de 2023",2025-05-24 23:26:21
20230602,INSIGHTHUNTERS,2023-06-02 00:00:00,2023,6,Junho,2,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 2 de Junho de 2023",2025-05-24 23:26:21
20230603,INSIGHTHUNTERS,2023-06-03 00:00:00,2023,6,Junho,3,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 3 de Junho de 2023",2025-05-24 23:26:21
20230604,INSIGHTHUNTERS,2023-06-04 00:00:00,2023,6,Junho,4,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 4 de Junho de 2023",2025-05-24 23:26:21
20230605,INSIGHTHUNTERS,2023-06-05 00:00:00,2023,6,Junho,5,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 5 de Junho de 2023",2025-05-24 23:26:21
20230606,INSIGHTHUNTERS,2023-06-06 00:00:00,2023,6,Junho,6,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 6 de Junho de 2023",2025-05-24 23:26:21
20230607,INSIGHTHUNTERS,2023-06-07 00:00:00,2023,6,Junho,7,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 7 de Junho de 2023",2025-05-24 23:26:21
20230608,INSIGHTHUNTERS,2023-06-08 00:00:00,2023,6,Junho,8,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 8 de Junho de 2023",2025-05-24 23:26:21
20230609,INSIGHTHUNTERS,2023-06-09 00:00:00,2023,6,Junho,9,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 9 de Junho de 2023",2025-05-24 23:26:21
20230610,INSIGHTHUNTERS,2023-06-10 00:00:00,2023,6,Junho,10,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 10 de Junho de 2023",2025-05-24 23:26:21
20230611,INSIGHTHUNTERS,2023-06-11 00:00:00,2023,6,Junho,11,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 11 de Junho de 2023",2025-05-24 23:26:21
20230612,INSIGHTHUNTERS,2023-06-12 00:00:00,2023,6,Junho,12,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 12 de Junho de 2023",2025-05-24 23:26:21
20230613,INSIGHTHUNTERS,2023-06-13 00:00:00,2023,6,Junho,13,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 13 de Junho de 2023",2025-05-24 23:26:21
20230614,INSIGHTHUNTERS,2023-06-14 00:00:00,2023,6,Junho,14,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 14 de Junho de 2023",2025-05-24 23:26:21
20230615,INSIGHTHUNTERS,2023-06-15 00:00:00,2023,6,Junho,15,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 15 de Junho de 2023",2025-05-24 23:26:21
20230616,INSIGHTHUNTERS,2023-06-16 00:00:00,2023,6,Junho,16,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 16 de Junho de 2023",2025-05-24 23:26:21
20230617,INSIGHTHUNTERS,2023-06-17 00:00:00,2023,6,Junho,17,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 17 de Junho de 2023",2025-05-24 23:26:21
20230618,INSIGHTHUNTERS,2023-06-18 00:00:00,2023,6,Junho,18,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 18 de Junho de 2023",2025-05-24 23:26:21
20230619,INSIGHTHUNTERS,2023-06-19 00:00:00,2023,6,Junho,19,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 19 de Junho de 2023",2025-05-24 23:26:21
20230620,INSIGHTHUNTERS,2023-06-20 00:00:00,2023,6,Junho,20,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 20 de Junho de 2023",2025-05-24 23:26:21
20230621,INSIGHTHUNTERS,2023-06-21 00:00:00,2023,6,Junho,21,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 21 de Junho de 2023",2025-05-24 23:26:21
20230622,INSIGHTHUNTERS,2023-06-22 00:00:00,2023,6,Junho,22,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 22 de Junho de 2023",2025-05-24 23:26:21
20230623,INSIGHTHUNTERS,2023-06-23 00:00:00,2023,6,Junho,23,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 23 de Junho de 2023",2025-05-24 23:26:21
20230624,INSIGHTHUNTERS,2023-06-24 00:00:00,2023,6,Junho,24,7,Sábado,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 24 de Junho de 2023",2025-05-24 23:26:21
20230625,INSIGHTHUNTERS,2023-06-25 00:00:00,2023,6,Junho,25,1,Domingo,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 25 de Junho de 2023",2025-05-24 23:26:21
20230626,INSIGHTHUNTERS,2023-06-26 00:00:00,2023,6,Junho,26,2,Segunda-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 26 de Junho de 2023",2025-05-24 23:26:21
20230627,INSIGHTHUNTERS,2023-06-27 00:00:00,2023,6,Junho,27,3,Terça-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 27 de Junho de 2023",2025-05-24 23:26:21
20230628,INSIGHTHUNTERS,2023-06-28 00:00:00,2023,6,Junho,28,4,Quarta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 28 de Junho de 2023",2025-05-24 23:26:21
20230629,INSIGHTHUNTERS,2023-06-29 00:00:00,2023,6,Junho,29,5,Quinta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 29 de Junho de 2023",2025-05-24 23:26:21
20230630,INSIGHTHUNTERS,2023-06-30 00:00:00,2023,6,Junho,30,6,Sexta-Feira,1,1º Semestre,1º Semestre/2023,2,2º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 30 de Junho de 2023",2025-05-24 23:26:21
20230701,INSIGHTHUNTERS,2023-07-01 00:00:00,2023,7,Julho,1,7,Sábado,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 1 de Julho de 2023",2025-05-24 23:26:21
20230702,INSIGHTHUNTERS,2023-07-02 00:00:00,2023,7,Julho,2,1,Domingo,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 2 de Julho de 2023",2025-05-24 23:26:21
20230703,INSIGHTHUNTERS,2023-07-03 00:00:00,2023,7,Julho,3,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 3 de Julho de 2023",2025-05-24 23:26:21
20230704,INSIGHTHUNTERS,2023-07-04 00:00:00,2023,7,Julho,4,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 4 de Julho de 2023",2025-05-24 23:26:21
20230705,INSIGHTHUNTERS,2023-07-05 00:00:00,2023,7,Julho,5,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 5 de Julho de 2023",2025-05-24 23:26:21
20230706,INSIGHTHUNTERS,2023-07-06 00:00:00,2023,7,Julho,6,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 6 de Julho de 2023",2025-05-24 23:26:21
20230707,INSIGHTHUNTERS,2023-07-07 00:00:00,2023,7,Julho,7,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 7 de Julho de 2023",2025-05-24 23:26:21
20230708,INSIGHTHUNTERS,2023-07-08 00:00:00,2023,7,Julho,8,7,Sábado,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 8 de Julho de 2023",2025-05-24 23:26:21
20230709,INSIGHTHUNTERS,2023-07-09 00:00:00,2023,7,Julho,9,1,Domingo,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 9 de Julho de 2023",2025-05-24 23:26:21
20230710,INSIGHTHUNTERS,2023-07-10 00:00:00,2023,7,Julho,10,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 10 de Julho de 2023",2025-05-24 23:26:21
20230711,INSIGHTHUNTERS,2023-07-11 00:00:00,2023,7,Julho,11,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 11 de Julho de 2023",2025-05-24 23:26:21
20230712,INSIGHTHUNTERS,2023-07-12 00:00:00,2023,7,Julho,12,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 12 de Julho de 2023",2025-05-24 23:26:21
20230713,INSIGHTHUNTERS,2023-07-13 00:00:00,2023,7,Julho,13,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 13 de Julho de 2023",2025-05-24 23:26:21
20230714,INSIGHTHUNTERS,2023-07-14 00:00:00,2023,7,Julho,14,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 14 de Julho de 2023",2025-05-24 23:26:21
20230715,INSIGHTHUNTERS,2023-07-15 00:00:00,2023,7,Julho,15,7,Sábado,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 15 de Julho de 2023",2025-05-24 23:26:21
20230716,INSIGHTHUNTERS,2023-07-16 00:00:00,2023,7,Julho,16,1,Domingo,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 16 de Julho de 2023",2025-05-24 23:26:21
20230717,INSIGHTHUNTERS,2023-07-17 00:00:00,2023,7,Julho,17,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 17 de Julho de 2023",2025-05-24 23:26:21
20230718,INSIGHTHUNTERS,2023-07-18 00:00:00,2023,7,Julho,18,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 18 de Julho de 2023",2025-05-24 23:26:21
20230719,INSIGHTHUNTERS,2023-07-19 00:00:00,2023,7,Julho,19,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 19 de Julho de 2023",2025-05-24 23:26:21
